,listing_id,host_id,city,house_title,house_type,price,owner_name,no_of_reviews,rating,occupancy,no_of_guest,bedrooms_no,beds_no,bath_no
327,1319,100219,Orlando,2 Bedroom Apartment close to universal Orlando,Entire apartment,58.0,Kevin,86,3.5,"['8 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",8.0,2.0,4.0,2.0
328,1320,100220,Orlando,"NEW LOCATION 2BR/2Bath Condo Universal, Disney",Entire condominium,50.0,Erica And Paul,150,4.5,"['10 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n169 Reviews', '\U000f0019\nVerified']",10.0,2.0,4.0,2.0
329,1321,100221,Orlando,Modern home near Downtown Orlando,Entire house,80.0,Daisy,202,4.5,"['8 guests', '3 bedrooms', '4 beds', '2 baths', '\U000f0004\n352 Reviews']",8.0,3.0,4.0,2.0
330,1322,100222,Orlando,The Bermuda,Tiny house,74.0,Adam,168,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n1054 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
331,1323,100223,Orlando,Fully furnished/walk-in ready home,Entire house,85.0,Cassandra,75,5.0,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n75 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,2.0
332,1324,100224,Orlando,The Enclave Hotel & Suites,Entire condominium,55.0,Bell,197,4.5,"['4 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n365 Reviews', '\U000f0019\nVerified']",4.0,0.5,1.0,1.0
333,1325,100225,Orlando,Orlando Venice,Entire house,89.0,Adam,159,5.0,"['3 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n1054 Reviews', '\U000f0019\nVerified']",3.0,2.0,2.0,1.0
334,1326,100226,Orlando,Charming apartment in Orlando,Entire apartment,70.0,Ricardo,287,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n884 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
335,1327,100227,Orlando,Comfortable and peaceful retreat,Private room in house,35.0,Maria,39,5.0,"['5 guests', '2 bedrooms', '3 beds', '1 private bath', '\U000f0004\n44 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
336,1328,100228,Orlando,UPSCALE LOFT SPACE CLOSE TO DOWNTOWN.,Entire loft,110.0,Patrick,110,5.0,"['4 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n111 Reviews', '\U000f0019\nVerified']",4.0,0.5,1.0,1.0
337,1329,100229,Orlando,Studio w/ Kitchenette and Parking - 7 min. Airport,Private room in guest suite,52.0,Orlando Home,230,5.0,"['6 guests', '1 bedroom', '5 beds', '1 private bath', '\U000f0004\n367 Reviews', '\U000f1101\n2 References', '\U000f0019\nVerified']",6.0,1.0,5.0,1.0
338,1330,100230,Orlando,INTERNATIONAL dr/UNIVERSAL 2 Bedroom CONDO-HOTEL,Entire condominium,49.0,Gabriel,64,4.5,"['6 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n1873 Reviews', '\U000f1101\n4 References', '\U000f0019\nVerified']",6.0,2.0,4.0,2.0
339,1331,100231,Orlando,"Lovely, quiet Orlando home - Close to it all",Entire house,68.0,Juliana,178,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n355 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
340,1332,100232,Orlando,Universal Lakefront Getaway!,Tiny house,72.0,Adam,56,5.0,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n1054 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
341,1333,100233,Orlando,Cozy Studio with Private Entrance by Pool,Entire guest suite,59.0,Sophia,190,5.0,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n193 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
342,1334,100234,Orlando,"Cozy Place Close To The Outlet, Universal & Disney",Private room in house,40.0,Rosa,245,5.0,"['3 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n245 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
343,1335,100235,Orlando,Great cozy 3 Bedroom Apartment Universal Orlando,Entire apartment,62.0,Kevin,43,3.5,"['8 guests', '3 bedrooms', '4 beds', '2 baths', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",8.0,3.0,4.0,2.0
344,1336,100236,Orlando,Luxury condo in Orlando 1 br/1 ba,Entire apartment,70.0,Ricardo,314,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n884 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
345,1337,100237,Orlando,"Lovely, Bright, Comfy Orlando home Close to it all",Entire house,70.0,Juliana,170,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n355 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
346,1338,100238,Orlando,2 Bedroom Beutiful apartment close to universal.,Entire apartment,58.0,Kevin,71,4.0,"['8 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",8.0,2.0,4.0,2.0
347,1339,100239,Orlando,Quaint cozy house room #3 car rental available,Private room in house,50.0,Christina,231,4.5,"['4 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n503 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
348,1340,100240,Orlando,Beautiful Studio!!!! International/Universal Area.,Entire condominium,70.0,Liana,49,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n643 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
349,1341,100241,Orlando,Townhouse 2 Miles from UNIVERSAL STUDIOS,Entire apartment,68.0,Orlando,65,5.0,"['6 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n170 Reviews', '\U000f0019\nVerified']",6.0,2.0,4.0,2.0
350,1342,100242,Orlando,Private room near all atractions,Private room in house,33.0,Disney Magic:-),225,4.5,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n1807 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
351,1343,100243,Orlando,Townhouse 4.5 Mile from Universal Studio,Entire townhouse,85.0,Monica,141,4.5,"['10 guests', '3 bedrooms', '7 beds', '2 baths', '\U000f0004\n253 Reviews', '\U000f0019\nVerified']",10.0,3.0,7.0,2.0
352,1344,100244,Orlando,HEATED Pool Home-Central-Disney/Universal/Outlets,Private room in house,50.0,Miriam & Lior,116,5.0,"['4 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n360 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
353,1345,100245,Orlando,The East Amelia Spot,Entire apartment,53.0,Katie,36,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n36 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
354,1346,100246,Orlando,Modern Home w/Private Pool 10mi from Disney,Entire house,75.0,Juan,110,4.5,"['12 guests', '4 bedrooms', '4 beds', '2.5 baths', '\U000f0004\n263 Reviews', '\U000f0019\nVerified']",12.0,4.0,4.0,2.5
355,1347,100247,Orlando,FAMILY HOME NEAR ALL ATTRACTIONS!,Entire house,130.0,Marcos,190,4.5,"['10 guests', '4 bedrooms', '5 beds', '1.5 baths', '\U000f0004\n1 Review', '\U000f0019\nVerified']",10.0,4.0,5.0,1.5
356,1348,100248,Orlando,Beautiful Private Studio.,Private room,59.0,Bell,78,4.5,"['4 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n365 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
357,1349,100249,Orlando,Pleasant place in Orlando 2br/2ba,Entire condominium,85.0,Ricardo,255,4.5,"['6 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n884 Reviews', '\U000f0019\nVerified']",6.0,2.0,4.0,2.0
358,1350,100250,Orlando,Home away from home!!,Entire apartment,70.0,Manela,67,5.0,"['4 guests', '2 bedrooms', '3 beds', '1.5 baths', '\U000f0004\n67 Reviews', '\U000f0019\nVerified']",4.0,2.0,3.0,1.5
359,1351,100251,Orlando,3 Private rooms & 2 bathrooms. Poolside paradise!,Private room in house,73.0,Billy & Sevilla,34,5.0,"['7 guests', '3 bedrooms', '4 beds', '2 private baths', '\U000f0004\n131 Reviews', '\U000f0019\nVerified']",7.0,3.0,4.0,2.0
360,1352,100252,Orlando,"Beautiful View, Newly Renovated 1 Mile to Disney",Entire apartment,75.0,Cai Ling & John,116,5.0,"['6 guests', '1 bedroom', '4 beds', '2 baths', '\U000f0004\n1432 Reviews', '\U000f0019\nVerified']",6.0,1.0,4.0,2.0
361,1353,100253,Orlando,Quaint Refurbished Kiln in the Heart of Orlando,Entire guesthouse,57.0,Brandi,177,5.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n179 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
362,1354,100254,Orlando,Luxury condo! Steps from Universal Studios,Entire serviced apartment,115.0,Leonor,48,4.5,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n151 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,2.0
363,1355,100255,Orlando,A private Bedroom near downtown & Universal,Private room in house,37.0,Disney Magic:-),234,4.5,"['3 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n1807 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
364,1356,100256,Orlando,Saez Studio,Private room in house,45.0,Joel Y Yelissa,30,5.0,"['4 guests', 'Studio', '3 beds', '1 private bath', '\U000f0004\n30 Reviews', '\U000f0019\nVerified']",4.0,0.5,3.0,1.0
365,1357,100257,Orlando,INTERNATIONAL Dr/UNIVERSAL one Bedroom CONDO-HOTEL,Entire condominium,49.0,Gabriel,38,4.5,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n1873 Reviews', '\U000f1101\n4 References', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
366,1358,100258,Orlando,Universal Studios/UNBEATABLE LOCATION 2/2Cozy Apt,Entire condominium,63.0,Banshee,101,4.5,"['6 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n119 Reviews', '\U000f0019\nVerified']",6.0,2.0,4.0,2.0
367,1359,100259,Orlando,3 Bedrooms 2 Bath 1 mile from Universal Studios,Entire house,107.0,Gabriela & Raul,193,4.5,"['8 guests', '3 bedrooms', '5 beds', '2 baths', '\U000f0004\n298 Reviews', '\U000f0019\nVerified']",8.0,3.0,5.0,2.0
368,1360,100260,Orlando,"Luxury Disney Vacation- Disney,Universal,Seaworld.",Entire condominium,19.0,LuxuryVacations,46,4.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n71 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
369,1361,100261,Orlando,3 Bedroom Apartment close to Universal- Disney,Entire apartment,64.0,Kevin,41,3.5,"['10 guests', '3 bedrooms', '4 beds', '2 baths', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",10.0,3.0,4.0,2.0
370,1362,100262,Orlando,Loft style,Private room in house,38.0,Patrick & Amanda,89,4.5,"['4 guests', '1 bedroom', '1 bed', '11.5 private baths', '\U000f0004\n90 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,11.5
371,1363,100263,Orlando,Perfect 2 Bedroom Apartmet Universal Disney,Entire apartment,59.0,Kevin,44,4.0,"['8 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",8.0,2.0,3.0,2.0
372,1364,100264,Orlando,Historic home 30-min. from theme parks and beaches,Private room in house,60.0,Jason,70,5.0,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n71 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
373,1365,100265,Orlando,Master Bedroom with private Bathroom in S. Orlando,Private room in house,52.0,Sal And Ana,286,5.0,"['4 guests', '1 bedroom', '3 beds', '1 private bath', '\U000f0004\n540 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
374,1366,100266,Orlando,The Chilling Spot,Entire apartment,65.0,Arturo,134,4.5,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n146 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
375,1367,100267,Orlando,TICO'S HOUSE,Entire guest suite,55.0,Roberto,52,5.0,"['3 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n140 Reviews', '\U000f0019\nVerified']",3.0,2.0,2.0,1.0
376,1368,100268,Orlando,Beautiful mini apartment,Entire apartment,60.0,Belgica,180,4.5,"['5 guests', 'Studio', '3 beds', '1 bath', '\U000f0004\n228 Reviews', '\U000f0019\nVerified']",5.0,0.5,3.0,1.0
377,1369,100269,Orlando,DOWNTOWN/THORNTON PARK ENTIRE APARTMENT,Entire apartment,59.0,Just A Couple Of Girls,76,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n110 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
378,1370,100270,Orlando,Entire Cozy Beautiful 3 Bedroom Orlando Townhouse,Entire townhouse,85.0,Savy,74,5.0,"['6 guests', '3 bedrooms', '3 beds', '1.5 baths', '\U000f0004\n102 Reviews', '\U000f0019\nVerified']",6.0,3.0,3.0,1.5
379,1371,100271,Orlando,-1-Cozy Apartments 6 minutes Universal 15 Disney,Entire apartment,56.0,Kevin,35,4.0,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
380,1372,100272,Orlando,5 miles: Universal Studios. PRIVATE 1 bedroom APT.,Entire guest suite,50.0,Ferdinand Jr,97,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n147 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
381,1373,100273,Orlando,HEATED Pool Home-Central-Disney/Universal/Outlet,Private room in house,50.0,Miriam & Lior,99,5.0,"['4 guests', '1 bedroom', '3 beds', '1 shared bath', '\U000f0004\n360 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
382,1374,100274,Orlando,Great 2 bedroom close to Universal!,Entire house,89.0,Rhonda,129,5.0,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n208 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
383,1375,100275,Orlando,Modern Condominium Near Theme Parks,Entire condominium,119.0,Orlando,40,4.5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n43 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
384,1376,100276,Orlando,Amazing 2bed/1bath apt near to Universal!!,Entire apartment,29.0,Hector,38,3.5,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n167 Reviews', '\U000f0019\nVerified']",4.0,2.0,3.0,1.0
385,1377,100277,Orlando,"UNIVERSAL,DISNEY, EPCOT, CAMPING WORLD & SHOPPING",Entire condominium,75.0,Maria,111,4.5,"['5 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n322 Reviews', '\U000f0019\nVerified']",5.0,1.0,3.0,1.0
386,1378,100278,Orlando,Great perfect 2 Bedroom close Universal Orlando,Entire apartment,56.0,Kevin,26,3.5,"['8 guests', '2 bedrooms', '4 beds', '2 baths', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",8.0,2.0,4.0,2.0
387,1379,100279,Orlando,"Cozy Suite near Florida Mall, Universal & Disney",Entire guest suite,51.0,Felix,156,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n190 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
388,1380,100280,Orlando,Heart of downtown Lake Eola Historic House 1-2 bed,Entire guest suite,85.0,Downtown,192,5.0,"['6 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n646 Reviews', '\U000f0019\nVerified']",6.0,2.0,2.0,1.0
389,1381,100281,Orlando,"Modern Reno near Downtown Orlando, Sleeps 6",Private room in house,74.0,Hunter,85,5.0,"['6 guests', '2 bedrooms', '4 beds', '1 private bath', '\U000f0004\n100 Reviews', '\U000f0019\nVerified']",6.0,2.0,4.0,1.0
390,1382,100282,Orlando,Stay Sky Suites. Cozy apartment inside a Hotel.,Entire apartment,62.0,Bell,90,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n365 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
391,1383,100283,Orlando,Close to Orlando Attractions and Downtown Orlando,Entire guesthouse,57.0,Chris,74,5.0,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n75 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
392,1384,100284,Orlando,Charming Cottage in College Park,Entire house,69.0,Eve,223,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n227 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
393,1385,100285,Orlando,House in the Center of the Attractions.,Entire house,69.0,Gustavo,94,4.5,"['12 guests', '4 bedrooms', '10 beds', '2 baths', '\U000f0004\n165 Reviews', '\U000f0019\nVerified']",12.0,4.0,10.0,2.0
394,1386,100286,Orlando,Impressive stay in the heart of Downtown Orlando,Entire apartment,55.0,Rebecca,131,5.0,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n234 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
395,1387,100287,Orlando,Suite Millenia Mall♥Outlets☆Universal,Private room in condominium,47.0,Beta,190,5.0,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n679 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
396,1388,100288,Orlando,Cosy 1 Bedroom Apartment close to universal-Disney,Entire apartment,58.0,Kevin,69,4.0,"['6 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n930 Reviews', '\U000f0019\nVerified']",6.0,1.0,2.0,1.0
397,1389,100289,Orlando,The perfect place for your vacation,Private room in house,55.0,Juan Pablo,43,5.0,"['4 guests', '2 bedrooms', '3 beds', '1 shared bath', '\U000f0004\n43 Reviews', '\U000f0019\nVerified']",4.0,2.0,3.0,1.0
398,1390,100290,Orlando,Room w private entrance near attractions/free wifi,Private room in house,28.0,Minnie,45,4.5,"['3 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n47 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
399,1391,100291,Orlando,Super clean private bedroom with private bathroom!,Private room in house,48.0,Andres,104,5.0,"['4 guests', '1 bedroom', '3 beds', '1 private bath', '\U000f0004\n172 Reviews']",4.0,1.0,3.0,1.0
